"fname","cop_name","plate","frame","sec","drop","blobs","blob_size","x","y","distance","dot_product"
"28_6C_09","28_6C","28",0,-1.375,0,0,NA,732.5,345.5,NA,NA
"28_6C_09","28_6C","28",1,-1.25,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",2,-1.125,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",3,-1,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",4,-0.875,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",5,-0.75,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",6,-0.625,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",7,-0.5,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",8,-0.375,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",9,-0.25,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",10,-0.125,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",11,0,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",12,0.125,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",13,0.25,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",14,0.375,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",15,0.5,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",16,0.625,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",17,0.75,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",18,0.875,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",19,1,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",20,1.125,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",21,1.25,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",22,1.375,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",23,1.5,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",24,1.625,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",25,1.75,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",26,1.875,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",27,2,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",28,2.125,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",29,2.25,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",30,2.375,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",31,2.5,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",32,2.625,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",33,2.75,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",34,2.875,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",35,3,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",36,3.125,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",37,3.25,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",38,3.375,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",39,3.5,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",40,3.625,0,1,3.16227769851685,732.5,345.5,0,0
"28_6C_09","28_6C","28",41,3.75,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",42,3.875,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",43,4,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",44,4.125,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",45,4.25,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",46,4.375,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",47,4.5,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",48,4.625,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",49,4.75,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",50,4.875,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",51,5,0,0,NA,732.5,345.5,0,0
"28_6C_09","28_6C","28",52,5.125,0,0,NA,732.5,345.5,0,0
